Loading checkpoint models/117M/model.ckpt
Loading dataset...
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.62it/s]
dataset has 61451752 tokens
Training...
[1 | 8.32] loss=2.05 avg=2.05
[4342 | 23114.98] loss=0.70 avg=1.01
[4343 | 23120.31] loss=0.78 avg=1.00
[4344 | 23125.74] loss=1.21 avg=1.01
[4345 | 23130.98] loss=0.80 avg=1.00
[4346 | 23136.27] loss=1.00 avg=1.00
[4347 | 23141.67] loss=1.18 avg=1.01
[4348 | 23146.96] loss=0.95 avg=1.01
[4349 | 23152.24] loss=0.49 avg=1.00
[4350 | 23157.50] loss=1.00 avg=1.00
[4351 | 23162.69] loss=1.38 avg=1.00
[4352 | 23167.99] loss=1.29 avg=1.01
[4353 | 23173.28] loss=0.76 avg=1.00
[4354 | 23178.53] loss=0.70 avg=1.00
[4355 | 23183.77] loss=1.19 avg=1.00
[4356 | 23188.99] loss=1.14 avg=1.00
[4357 | 23194.22] loss=1.20 avg=1.01
[4358 | 23199.64] loss=0.83 avg=1.01
[4359 | 23204.83] loss=1.25 avg=1.01
[4360 | 23210.15] loss=0.94 avg=1.01
[4361 | 23215.44] loss=1.02 avg=1.01
[4362 | 23220.86] loss=1.16 avg=1.01
[4363 | 23226.09] loss=0.58 avg=1.00
[4364 | 23231.37] loss=1.40 avg=1.01
[4365 | 23236.65] loss=2.23 avg=1.02
[4366 | 23242.01] loss=0.87 avg=1.02
[4367 | 23247.40] loss=1.48 avg=1.02
[4368 | 23252.76] loss=0.75 avg=1.02
[4369 | 23257.99] loss=0.91 avg=1.02
[4370 | 23263.25] loss=0.23 avg=1.01
[4371 | 23268.55] loss=1.41 avg=1.02
[4372 | 23273.92] loss=0.93 avg=1.01
[4373 | 23279.18] loss=0.88 avg=1.01
[4374 | 23284.44] loss=0.89 avg=1.01
[4375 | 23289.95] loss=1.54 avg=1.02
[4376 | 23295.35] loss=1.23 avg=1.02
[4377 | 23300.65] loss=0.93 avg=1.02
[4378 | 23305.83] loss=0.72 avg=1.02
[4379 | 23311.04] loss=1.12 avg=1.02
[4380 | 23316.36] loss=1.25 avg=1.02
[4381 | 23321.56] loss=0.70 avg=1.02
[4382 | 23326.79] loss=1.20 avg=1.02
[4383 | 23332.04] loss=1.40 avg=1.02
[4384 | 23337.40] loss=1.36 avg=1.02
[4385 | 23342.68] loss=0.52 avg=1.02
[4386 | 23348.07] loss=0.85 avg=1.02
[4387 | 23353.33] loss=1.70 avg=1.03
[4388 | 23358.57] loss=1.19 avg=1.03
[4389 | 23363.79] loss=2.06 avg=1.04
[4390 | 23369.10] loss=0.69 avg=1.03
[4391 | 23374.20] loss=1.69 avg=1.04
[4392 | 23379.47] loss=0.88 avg=1.04
[4393 | 23384.72] loss=0.90 avg=1.04
[4394 | 23390.01] loss=0.82 avg=1.04
[4395 | 23395.15] loss=0.63 avg=1.03
[4396 | 23400.31] loss=1.59 avg=1.04
[4397 | 23405.55] loss=0.68 avg=1.03
[4398 | 23410.79] loss=0.63 avg=1.03
[4399 | 23416.03] loss=1.57 avg=1.03
Generating samples...
======== SAMPLE 1 ========
deg(log2(log1))
            log2(log2(log1))

         for n in range(0, (log2(log1))):
            log2(log2(log1))

            del log2(-logs(log1, log2(log2)).append((log2(log1, log2)))

            log2(log2(log1))

            logger_id = False

            logger = logger.get_logger(
                self.logging, [
                             self.logging.versionInfo("logged-in"))

            logger.update(getattr(log1, lambda val_state: val_state["val_state"]),
                           val_state["val_state"])

            logger.update(getattr(log1, lambda val_state: val_state["val_state"]),
                          val_state["val_state"])

            if val_id is not None:
                 logger_id = True

             elif val_id < val_id:
                 # Log a log error in this case
                 logging.print(log1, val_id)

             log_id = False

             logger.update_log_id(getattr(log1, lambda val_id: val_id["val_id"], log_id))

            logger.update_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.update_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.upvote_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.update_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.upvote_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.upvote_log_id(getattr(log2, lambda val_id: val_id["val_id"], log_id))

            logger.upvote_log_id(getattr(log2, lambda val_id: log_id["log_id"])
            logger.update_log_id(getattr(log2, lambda val_id: log_id["log_id"], log_id))

            logger.update_log_id(getattr(log2, lambda val_id: {
                      fid: val_id["fid"]},
            log_id: {
                   fid: log_id("fid")

[4400 | 23504.77] loss=1.10 avg=1.03
[4401 | 23509.99] loss=1.33 avg=1.04
[4402 | 23515.17] loss=0.88 avg=1.04
[4403 | 23520.28] loss=1.39 avg=1.04
[4404 | 23525.41] loss=1.15 avg=1.04
[4405 | 23530.50] loss=0.32 avg=1.03
[4406 | 23535.65] loss=0.95 avg=1.03
[4407 | 23540.80] loss=1.11 avg=1.03
[4408 | 23545.93] loss=0.64 avg=1.03
[4409 | 23551.09] loss=0.65 avg=1.03
[4410 | 23556.27] loss=0.79 avg=1.02
[4411 | 23561.46] loss=0.86 avg=1.02
[4412 | 23566.75] loss=0.35 avg=1.02
[4413 | 23572.04] loss=1.15 avg=1.02
[4414 | 23577.22] loss=0.87 avg=1.02
[4415 | 23582.61] loss=0.95 avg=1.01
[4416 | 23587.89] loss=0.96 avg=1.01
[4417 | 23593.19] loss=0.77 avg=1.01
[4418 | 23598.49] loss=1.06 avg=1.01
[4419 | 23603.68] loss=1.12 avg=1.01
[4420 | 23608.93] loss=1.07 avg=1.01
[4421 | 23614.13] loss=0.78 avg=1.01
[4422 | 23619.46] loss=2.55 avg=1.03
[4423 | 23624.73] loss=1.27 avg=1.03
[4424 | 23629.94] loss=1.32 avg=1.03
[4425 | 23635.27] loss=1.16 avg=1.03
[4426 | 23640.59] loss=0.57 avg=1.03
[4427 | 23645.90] loss=1.35 avg=1.03
[4428 | 23651.27] loss=0.88 avg=1.03
[4429 | 23656.50] loss=1.14 avg=1.03
[4430 | 23661.82] loss=1.44 avg=1.04
[4431 | 23667.23] loss=1.25 avg=1.04
[4432 | 23672.45] loss=1.12 avg=1.04
[4433 | 23677.63] loss=0.91 avg=1.04
[4434 | 23682.95] loss=0.61 avg=1.03
[4435 | 23688.20] loss=1.04 avg=1.03
[4436 | 23693.50] loss=1.23 avg=1.03
[4437 | 23698.81] loss=0.60 avg=1.03
[4438 | 23704.07] loss=0.73 avg=1.03
[4439 | 23709.40] loss=0.80 avg=1.03
[4440 | 23714.69] loss=1.10 avg=1.03
[4441 | 23719.93] loss=0.86 avg=1.02
[4442 | 23725.23] loss=1.98 avg=1.03
[4443 | 23730.46] loss=0.50 avg=1.03
[4444 | 23735.68] loss=1.01 avg=1.03
[4445 | 23740.88] loss=1.52 avg=1.03
[4446 | 23746.27] loss=0.81 avg=1.03
[4447 | 23751.56] loss=0.65 avg=1.03
[4448 | 23756.91] loss=0.79 avg=1.02
[4449 | 23762.13] loss=1.03 avg=1.02
[4450 | 23767.39] loss=0.87 avg=1.02
[4451 | 23772.73] loss=0.80 avg=1.02
[4452 | 23777.99] loss=1.45 avg=1.03
[4453 | 23783.37] loss=1.00 avg=1.03
[4454 | 23788.66] loss=1.03 avg=1.03
[4455 | 23793.96] loss=0.77 avg=1.02
[4456 | 23799.16] loss=0.91 avg=1.02
[4457 | 23804.46] loss=0.90 avg=1.02
[4458 | 23809.73] loss=0.81 avg=1.02
[4459 | 23815.16] loss=1.75 avg=1.03
[4460 | 23820.50] loss=0.60 avg=1.02
[4461 | 23825.88] loss=0.57 avg=1.02
[4462 | 23831.09] loss=1.03 avg=1.02
[4463 | 23836.24] loss=0.75 avg=1.01
[4464 | 23841.39] loss=1.27 avg=1.02
[4465 | 23846.64] loss=1.00 avg=1.02
[4466 | 23851.75] loss=0.84 avg=1.01
[4467 | 23856.94] loss=0.61 avg=1.01
[4468 | 23862.14] loss=1.31 avg=1.01
[4469 | 23867.32] loss=1.39 avg=1.02
[4470 | 23872.52] loss=1.34 avg=1.02
[4471 | 23877.75] loss=0.99 avg=1.02
[4472 | 23882.93] loss=1.68 avg=1.03
[4473 | 23888.15] loss=1.11 avg=1.03
[4474 | 23893.32] loss=1.22 avg=1.03
[4475 | 23898.58] loss=0.65 avg=1.03
[4476 | 23903.72] loss=1.27 avg=1.03
[4477 | 23908.90] loss=0.91 avg=1.03
[4478 | 23914.09] loss=0.98 avg=1.03
[4479 | 23919.34] loss=1.01 avg=1.03
[4480 | 23924.54] loss=0.89 avg=1.03
[4481 | 23929.73] loss=1.12 avg=1.03
[4482 | 23934.84] loss=0.89 avg=1.02
[4483 | 23940.06] loss=2.00 avg=1.03
[4484 | 23945.33] loss=0.84 avg=1.03
[4485 | 23950.62] loss=1.01 avg=1.03
[4486 | 23955.74] loss=0.60 avg=1.03
[4487 | 23961.07] loss=1.49 avg=1.03
[4488 | 23966.35] loss=1.01 avg=1.03
[4489 | 23971.54] loss=1.38 avg=1.04
[4490 | 23976.74] loss=1.08 avg=1.04
[4491 | 23981.92] loss=0.79 avg=1.03
[4492 | 23987.03] loss=1.16 avg=1.04
[4493 | 23992.13] loss=0.98 avg=1.03
[4494 | 23997.29] loss=2.20 avg=1.05
[4495 | 24002.44] loss=1.03 avg=1.05
[4496 | 24007.58] loss=1.21 avg=1.05
[4497 | 24012.72] loss=0.75 avg=1.04
[4498 | 24017.90] loss=0.86 avg=1.04
[4499 | 24023.11] loss=0.63 avg=1.04
Generating samples...
======== SAMPLE 1 ========
                     0.02                .. tmap_hinds + 1: 0.2                       .. tmap_hinds + 1: 0.5                       .. tmap_hinds + 1: 0.5                      .. tsmap + 1: 0.5                     .. tsmap + 1: 0.2                      .. tsmap + 0.2 : 0.2                    ...
        """
        if tsmap is None:
            tsmap = tslist
        if tsmap is not None:
            tmap = tslist[1]
        return tmap [u'def', u'_update_tmaps'', u'(', u'self', u')', u':', u'if', u'tpsmap', u'is', u'None', u':', u'tpsmap', u'=', u'tpslist', u'if', u'tpsmap', u'is', u'not', u'None', u':', u'tpsmap', u'=', u'tpslist', u'[', u'1', u']', u'return', u'tpsmap'] Returns an update of the maps to be updated

    Returns an update of the maps to be updated If tsmap is not None:
            tsmap = tslist
    Returns an update of the maps to be updated train tsmap/tmap_hinds/map_hinds.py gkc_cliff-cliff-c/tsmap 6077c4850f9a9c6d59068d6d7c5da1f5c12b https://github.com/kc_cliff-c/tsmap/blob/6077c4850f9a9c6d59068d6d7c5da1f5c12b/tsmap/tmap_hinds/map_hinds.py#L11-L22
def update_map(self, _s_t, self._s_t):
        """Return an update of the maps to be updated

       
        Returns an update of the maps to be updated
        If _s_t is None:
            tsmap = tslist
        If _s_t is not None:
            tsmap = tslist
        """
        if tsmap is not None:
            tsmap = tslist
        return tsmap [u'def', u'update_map', u'(', u'self', u',', u'_s_t', u',', u'self', u')', u':', u'if', u'tpsmap', u'is', u'None', u':', u'tpsmap', u'=', u'tpslist', u'if', u'tpsmap', u'is', u'not', u'None', u':', u'tpsmap', u'=', u'tpslist', u'return', u'tpsmap'] Returns an update of the maps to be updated

    Returns an update of the maps to be updated If tsmap is not None:
            tsmap = tslist
        If _s_t is None:
            tsmap = tslist
        return ts

[4500 | 24109.94] loss=0.74 avg=1.04
[4501 | 24115.07] loss=1.12 avg=1.04
[4502 | 24120.29] loss=0.67 avg=1.03
[4503 | 24125.43] loss=1.34 avg=1.04
[4504 | 24130.57] loss=0.67 avg=1.03
[4505 | 24135.63] loss=0.81 avg=1.03
[4506 | 24140.75] loss=0.97 avg=1.03
[4507 | 24145.93] loss=1.16 avg=1.03
[4508 | 24151.19] loss=0.48 avg=1.03
[4509 | 24156.35] loss=1.80 avg=1.03
[4510 | 24161.59] loss=0.80 avg=1.03
[4511 | 24166.77] loss=0.72 avg=1.03
[4512 | 24172.00] loss=0.42 avg=1.02
[4513 | 24177.40] loss=1.23 avg=1.02
[4514 | 24182.61] loss=1.06 avg=1.02
[4515 | 24187.83] loss=0.69 avg=1.02
[4516 | 24193.05] loss=1.15 avg=1.02
[4517 | 24198.38] loss=0.73 avg=1.02
[4518 | 24203.58] loss=0.65 avg=1.02
[4519 | 24208.79] loss=1.10 avg=1.02
[4520 | 24214.11] loss=1.16 avg=1.02
[4521 | 24219.30] loss=1.15 avg=1.02
[4522 | 24224.48] loss=0.86 avg=1.02
[4523 | 24229.72] loss=1.10 avg=1.02
[4524 | 24234.90] loss=1.66 avg=1.02
[4525 | 24240.13] loss=1.46 avg=1.03
[4526 | 24245.37] loss=0.78 avg=1.03
[4527 | 24250.59] loss=0.50 avg=1.02
[4528 | 24255.71] loss=0.91 avg=1.02
[4529 | 24260.97] loss=0.83 avg=1.02
[4530 | 24266.23] loss=0.66 avg=1.01
[4531 | 24271.47] loss=1.18 avg=1.02
[4532 | 24276.68] loss=1.81 avg=1.02
[4533 | 24281.94] loss=0.60 avg=1.02
[4534 | 24287.30] loss=0.93 avg=1.02
[4535 | 24292.45] loss=0.80 avg=1.02
[4536 | 24297.68] loss=0.84 avg=1.02
[4537 | 24302.91] loss=0.82 avg=1.01
[4538 | 24308.15] loss=0.62 avg=1.01
[4539 | 24313.40] loss=1.23 avg=1.01
[4540 | 24318.60] loss=1.12 avg=1.01
[4541 | 24323.75] loss=1.71 avg=1.02
[4542 | 24329.02] loss=1.60 avg=1.03
[4543 | 24334.19] loss=0.77 avg=1.02
[4544 | 24339.42] loss=0.67 avg=1.02
[4545 | 24344.70] loss=1.63 avg=1.03
[4546 | 24349.98] loss=1.86 avg=1.03
[4547 | 24355.16] loss=1.41 avg=1.04
[4548 | 24360.36] loss=0.85 avg=1.04
[4549 | 24365.48] loss=0.93 avg=1.03
[4550 | 24370.67] loss=0.72 avg=1.03
[4551 | 24375.86] loss=1.36 avg=1.03
[4552 | 24381.03] loss=1.25 avg=1.04
[4553 | 24386.23] loss=0.92 avg=1.04
[4554 | 24391.33] loss=0.88 avg=1.03
[4555 | 24396.37] loss=0.83 avg=1.03
[4556 | 24401.51] loss=0.86 avg=1.03
[4557 | 24406.73] loss=1.05 avg=1.03
[4558 | 24412.02] loss=0.69 avg=1.03
[4559 | 24416.78] loss=1.47 avg=1.03
[4560 | 24421.48] loss=0.65 avg=1.03
[4561 | 24426.07] loss=1.11 avg=1.03
[4562 | 24430.93] loss=0.96 avg=1.03
[4563 | 24436.07] loss=1.37 avg=1.03
[4564 | 24441.37] loss=0.82 avg=1.03
[4565 | 24446.69] loss=1.22 avg=1.03
[4566 | 24452.01] loss=1.14 avg=1.03
[4567 | 24457.28] loss=1.23 avg=1.03
[4568 | 24462.58] loss=0.91 avg=1.03
[4569 | 24467.89] loss=0.52 avg=1.03
[4570 | 24473.16] loss=0.64 avg=1.02
[4571 | 24478.37] loss=0.86 avg=1.02
[4572 | 24483.65] loss=0.80 avg=1.02
[4573 | 24488.84] loss=1.07 avg=1.02
[4574 | 24493.95] loss=1.16 avg=1.02
[4575 | 24499.14] loss=0.65 avg=1.02
[4576 | 24504.45] loss=0.66 avg=1.01
[4577 | 24509.63] loss=0.90 avg=1.01
[4578 | 24514.89] loss=0.63 avg=1.01
[4579 | 24520.14] loss=1.11 avg=1.01
[4580 | 24525.38] loss=0.58 avg=1.01
[4581 | 24530.57] loss=0.63 avg=1.00
[4582 | 24535.70] loss=0.80 avg=1.00
[4583 | 24540.76] loss=0.81 avg=1.00
[4584 | 24545.87] loss=1.16 avg=1.00
[4585 | 24551.16] loss=1.03 avg=1.00
[4586 | 24556.38] loss=1.24 avg=1.00
[4587 | 24561.60] loss=1.52 avg=1.01
[4588 | 24566.84] loss=1.53 avg=1.01
[4589 | 24572.12] loss=0.86 avg=1.01
[4590 | 24577.27] loss=1.18 avg=1.01
[4591 | 24582.38] loss=0.99 avg=1.01
[4592 | 24587.74] loss=0.95 avg=1.01
[4593 | 24593.10] loss=1.19 avg=1.01
[4594 | 24598.38] loss=0.87 avg=1.01
[4595 | 24603.54] loss=1.05 avg=1.01
[4596 | 24608.75] loss=1.54 avg=1.02
[4597 | 24613.85] loss=2.10 avg=1.03
[4598 | 24619.04] loss=0.97 avg=1.03
[4599 | 24624.18] loss=0.88 avg=1.03
Generating samples...
======== SAMPLE 1 ========
 u.target.type == SESSION2_CONFIG_SESSION):
        return s
     return s.get_index(s) train fw/client/get_server_model_data_fw_labs.py fw/client/get_server_model_data_fw-labs 54a6da7d5a9f0c2df086d6eeb0cc6a6ddf6be9ba7 https://github.com/fw/client/blob/54a6da7d5a9f0c2df086d6eeb0cc6a6ddf6be9ba7/fw/client/get_server_model_data_fw_labs.py#L23-L32
def get_server_model_data_fw_labs(
         path,
         key_prefix,
         sub_key_prefix,
         dtype='application/json',
         self,
         sub_key_prefix,
         sub_key_prefix,
         dtype='application/json',
         self,
         sub_key_prefix,
         name_prefix,
         sub_key_prefix,
         sub_key_prefix,
         dtype='application/xml'
    ) [u'def', u'get_server_model_data_fw_labs', u'(', u'path', u',', u'key_prefix', u',', u'sub_key_prefix', u',', u'dtype', u'=', u'sub_key_prefix', u',', u'sub_key_prefix', u'=', u'sub_key_prefix', u',', u'dtype', u'=', u"'application/json'", u',', u'sub_key_prefix', u'=', u'sub_key_prefix', u',', u'dtype', u'=', u"'application/xml'", u',', u'sub_key', u'=', u'sub_key_prefix', u',', u'name_prefix', u',', u'dtype', u'=', u"'application/json'", u',', u'sub_key_prefix', u'=', u'name_prefix', u',', u'Dtype', u'=', u"'application/xml'", u',', u'sub_key', u'=', u'name_prefix', u')'] Get server model data for a sub_key and set it to the subkey prefix [u'Get', u'tserver', u'model', u'data', u'for', u'a', u'sub_key', u'and', u'set', u'to', u'the', u'subkey', u'prefix'] get_server_model_data_fw_labs python def get_server_model_data_fw_labs(
      path,
      key_prefix,
      sub_key_prefix,
      dtype='application/json',
       self,
       sub_key_prefix,
       sub_key_prefix,
       dtype='application/json',
    ) train fw/client/get_server_model_data_fw-labs 54a6da7d5a9f0c2df086d6eeb0cc6a6ddf6be9ba7 https://github.com/fw/client/blob/54a6da7d5a9f0c2df086d6eeb0cc6a6ddf6be9ba7/fw/client/get_server_model_data_fw_labs.py#L43-L46
def get_server_model_data_fw_labs(
     path,
     key_prefix,
    sub_

[4600 | 24713.12] loss=0.75 avg=1.02
[4601 | 24718.48] loss=0.66 avg=1.02
[4602 | 24723.67] loss=1.09 avg=1.02
[4603 | 24728.89] loss=0.68 avg=1.02
[4604 | 24734.09] loss=0.74 avg=1.02
[4605 | 24739.36] loss=0.63 avg=1.01
[4606 | 24744.54] loss=1.62 avg=1.02
[4607 | 24749.81] loss=0.86 avg=1.02
[4608 | 24754.98] loss=0.97 avg=1.02
[4609 | 24760.17] loss=1.63 avg=1.02
[4610 | 24765.43] loss=0.91 avg=1.02
[4611 | 24770.60] loss=1.20 avg=1.02
[4612 | 24775.92] loss=0.77 avg=1.02
[4613 | 24781.18] loss=1.37 avg=1.02
[4614 | 24786.44] loss=0.89 avg=1.02
[4615 | 24791.61] loss=0.84 avg=1.02
[4616 | 24796.76] loss=0.74 avg=1.02
[4617 | 24802.06] loss=1.12 avg=1.02
[4618 | 24807.25] loss=0.76 avg=1.02
[4619 | 24812.55] loss=1.45 avg=1.02
[4620 | 24817.81] loss=1.38 avg=1.02
[4621 | 24823.02] loss=0.83 avg=1.02
[4622 | 24828.37] loss=0.75 avg=1.02
[4623 | 24833.55] loss=1.44 avg=1.02
[4624 | 24838.73] loss=1.27 avg=1.03
[4625 | 24844.02] loss=1.48 avg=1.03
[4626 | 24849.23] loss=1.08 avg=1.03
[4627 | 24854.42] loss=0.93 avg=1.03
[4628 | 24859.55] loss=0.90 avg=1.03
[4629 | 24864.75] loss=0.97 avg=1.03
[4630 | 24869.95] loss=0.70 avg=1.02
[4631 | 24875.25] loss=0.70 avg=1.02
[4632 | 24880.52] loss=1.30 avg=1.02
[4633 | 24885.76] loss=1.13 avg=1.02
[4634 | 24890.94] loss=1.17 avg=1.03
[4635 | 24896.21] loss=1.19 avg=1.03
[4636 | 24901.41] loss=1.28 avg=1.03
[4637 | 24906.57] loss=1.09 avg=1.03
[4638 | 24911.76] loss=0.72 avg=1.03
[4639 | 24917.01] loss=0.72 avg=1.02
[4640 | 24922.29] loss=0.76 avg=1.02
[4641 | 24927.44] loss=0.81 avg=1.02
[4642 | 24932.63] loss=1.23 avg=1.02
[4643 | 24937.84] loss=0.96 avg=1.02
[4644 | 24943.14] loss=0.68 avg=1.02
[4645 | 24948.46] loss=0.87 avg=1.02
[4646 | 24953.68] loss=1.03 avg=1.02
[4647 | 24958.98] loss=1.62 avg=1.02
[4648 | 24964.22] loss=1.53 avg=1.03
[4649 | 24969.45] loss=1.58 avg=1.03
[4650 | 24974.64] loss=1.05 avg=1.03
[4651 | 24979.79] loss=0.65 avg=1.03
[4652 | 24984.89] loss=0.87 avg=1.03
[4653 | 24990.02] loss=0.73 avg=1.03
[4654 | 24995.33] loss=0.76 avg=1.02
[4655 | 25000.49] loss=1.31 avg=1.03
[4656 | 25005.70] loss=0.75 avg=1.02
[4657 | 25010.95] loss=0.92 avg=1.02
[4658 | 25016.24] loss=0.87 avg=1.02
[4659 | 25021.56] loss=1.32 avg=1.02
[4660 | 25026.79] loss=1.11 avg=1.02
[4661 | 25032.05] loss=0.94 avg=1.02
[4662 | 25037.20] loss=0.58 avg=1.02
[4663 | 25042.45] loss=0.96 avg=1.02
[4664 | 25047.76] loss=0.77 avg=1.02
[4665 | 25053.17] loss=0.55 avg=1.01
[4666 | 25058.43] loss=0.74 avg=1.01
[4667 | 25063.85] loss=0.67 avg=1.00
[4668 | 25069.02] loss=0.83 avg=1.00
[4669 | 25074.43] loss=0.90 avg=1.00
[4670 | 25079.74] loss=0.77 avg=1.00
[4671 | 25085.10] loss=0.88 avg=1.00
[4672 | 25090.37] loss=1.40 avg=1.00
[4673 | 25095.77] loss=1.18 avg=1.00
[4674 | 25101.22] loss=0.77 avg=1.00
[4675 | 25106.51] loss=0.66 avg=1.00
[4676 | 25111.80] loss=1.20 avg=1.00
[4677 | 25117.20] loss=0.58 avg=1.00
[4678 | 25122.53] loss=0.48 avg=0.99
[4679 | 25127.96] loss=0.98 avg=0.99
[4680 | 25133.34] loss=0.90 avg=0.99
[4681 | 25138.48] loss=0.60 avg=0.99
[4682 | 25143.64] loss=1.61 avg=0.99
[4683 | 25149.05] loss=1.28 avg=1.00
[4684 | 25154.38] loss=0.93 avg=0.99
[4685 | 25159.73] loss=0.91 avg=0.99
[4686 | 25165.16] loss=0.87 avg=0.99
[4687 | 25170.38] loss=0.92 avg=0.99
[4688 | 25175.81] loss=1.04 avg=0.99
[4689 | 25181.00] loss=1.46 avg=1.00
[4690 | 25186.25] loss=0.97 avg=1.00
[4691 | 25191.58] loss=1.39 avg=1.00
[4692 | 25196.96] loss=1.14 avg=1.00
[4693 | 25202.33] loss=0.94 avg=1.00
[4694 | 25207.61] loss=1.02 avg=1.00
[4695 | 25212.93] loss=1.43 avg=1.01
[4696 | 25218.28] loss=0.90 avg=1.00
[4697 | 25223.54] loss=0.84 avg=1.00
[4698 | 25228.93] loss=0.66 avg=1.00
[4699 | 25234.17] loss=0.64 avg=1.00
Generating samples...
======== SAMPLE 1 ========
 self.get_item(name=name)
                 :return
                 :class:''
                """
               # The 'name' of the node must be a valid id
                if hasattr(node, 'id'):
                     return
                else:
                     node = node.get(name=name)
                if hasattr(node, 'id'):
                     return
                elif hasattr(node, 'id'):
                    return
                 elif hasattr(node, 'index'):
                    return
                else:
                    return
                elif hasattr(node, 'index'):
                   return
                return

                 return

                 return [u'def', u'get_item', u'(', u'name', u',', u'value', u',', u'index', u'=', u'True', u')', u':', u'# The 'name' of the node must be a valid ID', u'if', u'hasattr', u'(', u'type', u'(', u'node', u',', u"'identifier'", u',', u'verbose', u')', u')', u':', u'return', u'else', u':', u'return', u'# If 'index' is not a string, then return the index', u'# of the given node, and have our self calculate the index', u'# on the name of the node.', u'if', u'hasattr', u"index_key", u'(', u')', u':', u'return', u'# index is already in the list', u'if', u'index', u'has', u"'index'", u':', u'return', u'if', u'index', u'<=', u'1', u':', u'continue', u'raise', u'ValueError', u'(', u'"index must be 1 or more"', u')', u'# We are done.', u'body', u'=', u'body', u'.', u'get', u'(', u'"id"', u',', u'index', u')', u'# The 'name' of the node must be a valid id', u'if', u'hasattr', u"index_key", u'(', u')', u':', u'return', u'if', u'index', u'[', u'"index"', u']', u'>', u'0', u':', u'return', u'body', u'=', u'"''", u'split', u'(', u"''", u')', u'if', u'index', u'[', u'"index"', u']', u'>', u'1', u':', u'# For an index in list, we must be able to get the list's index on the list', u'# first', u'index_key', u'=', u'split', u'(', u'"index"', u')', u'dirs', u'=', u'dir_types', u'.', u'get', u
